C:\Users\Sui Wei En\Downloads\Combined_abc\bach19_c.mid,Bach,19,c,6.4,0.063576159,3.028106095,1.514053048,0,0.3733,0,21.23,1.865,0.219,1,1.27,1.336,0,0.02837,0.225,0.225,0.175,0,0.4789,0.03333,0.2333,0.2333,0.02837,0,0,0,0.4706,1,0.01429,0.6667,3,4,0,6,0,35.25,0,0,71,11,0.004762,2,2,0.2143,0.3857,0,0.4,120,3,17,45,9,1,1,2,0,1,1,0.6667,10.76,0.6667,65,5.814,0.4393,0.00119,2.917,120,0.5,0.5,0,2,0.01905,0.38,0.01333,0.02,0.08,5.93,0.03333,0.1133,0.18,0.01333,1,0.004762,0.125,2.375,0,3,78,6,0.25,4,0.05714,5.957,2.493,2.979,0.8632,2.979,1,1,1,2,4,10,10,10,1,30,10,10,5,5,0,0.1765,0,0,0.05882,0,0.9429,0.02837,0.2342,4.865,5.287,-0.1705,-0.02071,3.268,2.069,4.959,-0.1436,11.04,0.3,0.3,0.6452,0,0.02857,0.319,0.1267,0.1095,0.2,0.681,0.2793,0.1802,0.8381,0,0.681,1,45,5,0.3095,1,0.6316,0.2308,0.9048,0.6957,0,1,1,1,0.08,0,0,13.14,1.533,0.3703,0.02436,0.02436,0,0,40,40,0,0.25,0.2941,1,0,0.08667,1.137,1.137,0.1092,0.1092,0.1241,0.1241,0,1,2,80,80,0,210,0,0,0,3.414,0.2887,0.1828,0,0,0,0.4757,0.5829,0.2887,0.01725,0.175,0,0.1443,0.1058,0.009009,0.0292,0.1622,0.03604,0.01802,0.07207,0.2613,0.3784,0.01802,0.01802,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach1_c.mid,Bach,1,c,10.66666667,0.09473061,3.211412269,1.605706134,0,0.7833,0,14.39,1.318,0.3239,1,1,1,0,0.008457,0.325,0.325,0.3677,0,1.184,0,0.3959,0.3959,0.008457,0,0,0,0,5,0,0.3966,12,0,0,5,0,59.12,0,0,67,7,0.005525,1.091,1.091,0.1492,0.0884,0,0.7624,120,7,5,64,4,1,1,4,0,2,1,1,7.106,1,61,5.094,0.6768,0.02901,2.08,120,1,1,0,2,0,0.2056,0.1,0.08333,0.01111,4.949,0.08333,0.1111,0.03889,0.01111,1,0.005525,0.125,6,0,0,60,7,0.25,0,0,3.061,0.248,1.531,0.1183,1.531,2,1,1,2,3,8,8,11,1,26,6,6,5,5,0,0,0,0,0,0,0,0.008457,0,4.902,6.48,0.07816,1.183,3.605,3.474,6.264,-0.1732,8.421,0.1667,0.1667,0,0,0.2376,0.232,0.3556,0.1105,0.2044,0.7624,0,0,0.7624,0,0.7624,1,45,7,0.337,1,0.2812,0.3043,0.8919,0.75,0,1,1,1,0.3556,0,0,6.997,1.64,0.7807,0.03024,0.03024,0,0,44,44,0,0.25,0,1,0,0,1.008,1.008,0.1972,0.1972,0.1987,0.1987,0,1,2,48,48,0,181,0,0,0,1.488,0,0.367,0,0,0,0,0,0,0.08028,0.3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach20_c.mid,Bach,20,c,6.4,0.073732719,3.201237115,1.600618557,0,0.3182,0,17.93,1.774,0.2604,1,1.367,1.446,0,0.01342,0.2272,0.2272,0.2039,0,0.4965,0.1169,0.2498,0.2498,0.01342,0,0,0,1,1,0,0.6242,4,2,0,3,0,37.25,0,0,71,11,0.004902,2,2,0.201,0.2157,0,0.5833,120,5,12,57,9,1,1,4,0,1.75,1,1,9.935,1,64,5.794,0.5331,0.01471,1.821,120,1,1,0,2,0.02451,0.3442,0.02597,0.04545,0.1104,6.037,0.04545,0.06494,0.1039,0.03247,1,0.004902,0.125,0.7778,0,1,57,9,0.25,3,0,5.477,1.941,2.738,0.7103,2.738,2,0,0,2,6,10,10,12,1,39,10,10,4,4,0,0,0,0,0,0,0.8632,0.01342,0.4177,4.939,5.499,-0.1834,0.4593,3.368,3.266,5.27,-0.2906,10.02,0.3,0.3,0.875,0.06373,0.03922,0.5049,0.1169,0.08333,0.1863,0.4755,0.2025,0.1772,0.902,0,0.4755,1,45,7,0.3137,1,0.9444,0.8969,0.8158,0.8824,0,1,1,1,0.03247,0,0,24.48,0.1692,0.5865,0.02447,0.02447,0,5,80,80,0,0.25,0,1,0.1368,0.1948,1.177,1.177,0.1148,0.1148,0.1351,0.1351,0,1,1,160,160,0,204,0,0,0,1.164,0,0.2681,0,0,0,0.5664,0.6563,0,0.07297,0.2039,0,0.05333,0.06803,0.006329,0.1088,0.1456,0.09494,0.1772,0.01899,0.2025,0.3291,0.01266,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach21_c.mid,Bach,21,c,10.66666667,0.126391382,2.31951819,1.159759095,0,0.4255,0,14,1.74,0.2167,1,2.364,3.051,0,0.03133,0.1617,0.1617,0.09963,0,0.3512,0.02128,0.2096,0.2096,0.03133,0,0,0,0.187,3,0,0.5057,6,4,0.1775,6,0,15.96,0,0,57,9,0.004545,2,2,0.2818,0.07727,0,0.6409,120,3,12,82,10,1,1,1,0,0.5,1,1,7.862,1,59,5.232,0.425,0.008333,16.92,120,1,1,0,12,0,0.117,0.1064,0.08511,0.1064,5.139,0.07447,0.2234,0.06383,0.01064,1,0.004545,0.125,0.5,0,2,53,5,0.25,3,0.0355,13.79,7.394,6.893,0.9831,6.893,5,1,1,2,3,21,21,12,1,36,10,10,1,1,0,0.1382,0,0.03252,0.187,0,0.7515,0.03133,0.3726,4.904,4.35,0.2086,1.023,3.335,4.334,5.852,-0.09081,9.16,0.3,0.3,0.9781,0,0,0.2455,0.117,0.09545,0.2091,0.7545,0.1542,0.1508,0.7727,0,0.7545,1,46,3,0.2682,1,1,0.3012,0.6739,0.9048,0,1,1,1,0.07447,0.1,0.1,5.744,1.67,0.3143,0.01879,0.01879,0,7,60,60,0.213,0.25,0.4878,1,0,0.1383,1.288,1.288,0.09158,0.09158,0.118,0.118,0,1,2,120,120,0,220,0,0,0,27.8,0,0.1553,0,0,0,0.9285,2.153,0,0.02506,0.09963,0,0.2956,0.2992,0.0116,0.2776,0.1319,0.1508,0.0841,0.0783,0.1218,0.2774,0.05945,0.0058,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach22_c.mid,Bach,22,c,8.533333333,0.123765903,3.271549147,1.635774574,0,0.3267,0,66.18,4.545,0.2444,1,2.155,2.518,0,0.01739,0.2698,0.2698,0.2429,0,0.5649,0.009901,0.2725,0.2725,0.01739,0.0274,0,0,0.4312,1,0.07534,0.87,9,3,0.07534,4,0,28.75,0,0,58,10,0.003425,1.5,1.5,0.1815,0.1781,0,0.6404,120,5,7,46,10,1,1,4,0,2,1,1,14.82,1,64,5.068,0.4889,0,4.294,120,1,1,0,3,0.006849,0.604,0.06931,0.009901,0.0297,4.446,0.05941,0.07921,0.07921,0.0297,1,0.003425,0.125,0.6,0.4615,17,65,5,0.5,3,0.2329,10.16,4.907,5.078,2.782,5.078,0,0,1,2,6,10,10,12,1,35,10,10,4,4,0,0.2202,0,0,0.04587,0,0.4178,0.01739,0.3248,4.766,4.939,0.05869,-0.9785,3.501,3.948,5.713,-0.2547,9.359,0.3,0.3,0.6042,0.0137,0.02397,0.6644,0.08911,0.09247,0.1849,0.5993,0.2175,0.1314,0.9315,0,0.3322,1,45,7,0.2192,1,0.7778,0.5543,0.8704,0.8148,0,1,1,1,0.009901,0,0,41.73,-0.09237,0.3615,0.02488,0.02488,0,0,80,80,0.08904,0.25,0.3028,1,0.2603,0.0297,1.026,1.026,0.1345,0.1345,0.138,0.138,0,1,3,120,120,0,292,0,0,0,5.456,0,0.1807,0,0,0,1.068,1.412,0,0,0.2429,0,0.1717,0.2434,0,0.4071,0.1284,0.1027,0.09063,0.02719,0.1949,0.3338,0.08157,0.003021,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach23_c.mid,Bach,23,c,6.4,0.031295844,2.723230657,1.361615328,0,0.4322,0,14.92,1.71,0.3188,1,1.219,1.28,0,0.03125,0.2923,0.2923,0.3777,0,0.6398,0.08475,0.2114,0.2114,0.03125,0,0,0,0.6,1,0,0.4906,2,3,0,6,0,36,0,0,71,11,0.007143,1.25,1.25,0.1929,0.1714,0,0.6357,120,3,15,47,11,1,1,4,0,2.125,1,0.75,7.924,0.75,63,6.621,0.6375,0.003571,2.333,120,1,1,0,1,0.07857,0.2797,0.02542,0.05932,0.05085,5.595,0.05932,0.04237,0.1356,0.0339,1,0.007143,0.125,1.667,0,2,71,11,0.25,3,0,3.889,1.309,1.944,0.5944,1.944,2,0,1,1,7,10,10,11,1,32,10,10,4,4,0,0.2,0,0,0,0,0.8491,0.03125,0.4444,4.791,5.636,-1.195,-0.3224,3.461,2.326,5.386,-0.2556,9.472,0.3,0.3,0.8621,0.01429,0.1286,0.2857,0.1271,0.1143,0.1857,0.6786,0.2302,0.1984,0.7786,0,0.6786,1,42,7,0.45,1,0.8,0.1474,0.9615,0.6875,0,1,1,1,0.1017,0,0,13.23,1.431,0.8126,0.02424,0.02424,0,0,96,96,0,0.25,0.2,1,0.1509,0.2119,1.014,1.014,0.1049,0.1049,0.1064,0.1064,0,1,2,120,120,0,140,0,0,0,2.113,0.433,0.4093,0,0,0,0.4777,0.7386,0.433,0.02977,0.3777,0,0.05,0.04301,0,0.1039,0.1984,0.1667,0.07937,0.03175,0.1825,0.3254,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach24_c.mid,Bach,24,c,10.66666667,0.08951049,3.36751211,1.683756055,0,0.471,0,16.6,1.705,0.3249,1,1.153,1.216,0,0.00626,0.2987,0.2987,0.1571,0,0.6931,0.03861,0.2713,0.2713,0.00626,0,0,0,0.1667,2,0,0.5485,2,3,0,6,0,79.88,0,0,66,6,0.003367,2.5,2.5,0.2458,0.1549,0,0.5993,120,5,5,47,11,1,1,4,0,2,1,1,8.927,1,62,6.091,0.6524,0.002525,1.954,120,1,1,0,2,0.03367,0.2896,0.05792,0.06178,0.1081,5.686,0.05019,0.04247,0.1506,0.02317,1,0.003367,0.125,2,0,5,71,6,0.5,0,0.05479,3.718,0.6926,1.859,0.4582,1.859,3,0,1,3,5,10,10,12,1,35,10,10,5,5,0,0.3333,0,0,0.1667,0,0.726,0.00626,0.4591,4.862,5.841,0.08013,-0.3302,3.403,2.386,5.168,-0.4157,9.113,0.3,0.3,0.9464,0.01347,0.01684,0.7037,0.1081,0.09091,0.1852,0.3906,0.2179,0.2062,0.67,0,0.2795,1,40,7,0.2088,1,0.9286,0.7672,0.9273,0.8889,0,1,1,1,0.08494,0,0,29.03,0.849,0.5384,0.02517,0.02517,0,3,48,48,0,0.25,0.3333,1,0.2192,0.1313,1.153,1.153,0.126,0.126,0.1453,0.1453,0,1,2,120,120,0,297,0,0,0,1.524,0,0.2675,0,0,0,0.4665,0.7397,0,0.02504,0.1571,0,0.08898,0.03307,0.003891,0.03937,0.2179,0.1556,0.0856,0.02335,0.1712,0.2879,0.04669,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach2_c.mid,Bach,2,c,8.533333333,0.033241674,3.64142895,1.820714475,0,0.5323,0,77.68,7.88,0.134,1,1.758,1.767,0,0.0178,0.1366,0.1366,0.1187,0,0.2857,0.04975,0.2031,0.2031,0.0178,0,0,0,0.3399,3,0,0.8782,5,6,0,4,0,28.08,0,0,53,5,0.00274,1.333,1.333,0.2904,0.03562,0,0.674,120,3,9,65,5,1,1,4,0,1.75,1,1,9.692,1,58,4.647,0.2678,0.002968,60.83,120,1,1,0,11,0,0.2388,0.1294,0.08955,0.0597,4.743,0.1443,0.08955,0.1144,0.04478,1,0.00274,0.125,1.3,0,12,60,0,0.25,9,0.04149,13,4.11,6.499,3.065,6.499,1,0,1,1,4,10,10,12,1,31,10,10,3,3,0,0.03922,0,0,0.3268,0,0.9585,0.0178,0.07463,5.059,4.461,-0.3135,0.7076,3.382,4.135,5.551,-0.4083,7.408,0.3,0.3,0.4848,0.00274,0.00274,0.01096,0.1294,0.1178,0.1836,0.9863,0.431,0.209,0.9863,0,0.9863,1,34,7,0.1589,1,0.6923,0.008333,0.806,0.7209,0,1,1,1,0.0199,0,0,288.9,0.2557,0.2089,0.0237,0.0237,0,3,160,160,0,0.25,0.2941,1,0,0.06965,1.008,1.008,0.1011,0.1011,0.1019,0.1019,0,1,2,120,120,0,365,0,0,0,132.1,0,0.0924,0,0,0,0.4937,0.4888,0,0.02849,0.1187,0,0.1308,0.06042,0.01679,0.1692,0.01119,0.05597,0,0.03358,0.5261,0.2836,0.005597,0.007463,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach3_c.mid,Bach,3,c,6.4,0.121212121,3.124893364,1.562446682,0,0.4554,0,12.16,1.327,0.1799,1,1.17,1.195,0,0.01852,0.1774,0.1774,0.09924,0,0.4055,0.02679,0.2268,0.2268,0.01852,0,0,0,0,1,0,0.5678,3,6,0.04082,6,0,40.5,0,0,73,1,0.003788,2.963,2.963,0.1364,0.3712,0,0.4924,120,5,12,51,3,1,1,1,0,0.5,1,0.75,8.192,0.75,66,5.125,0.3598,0,2.146,120,1,1,0,1,0.003788,0.2321,0.04018,0.07143,0.08482,5.042,0.03571,0.1116,0.1562,0.02679,1,0.003788,0.125,2.182,0,0,75,3,0.25,3,0.02041,6.519,2.323,3.259,1.083,3.259,3,0,0,2,3,10,10,11,1,31,10,10,4,4,0,0,0,0,0,0,0.9388,0.01852,0.2651,4.969,6.894,0.1155,-0.5244,3.247,3.056,4.787,0.4833,9.523,0.3,0.3,0.6667,0,0,0.3258,0.1116,0.08333,0.1856,0.6742,0.253,0.1687,0.9432,0,0.6742,1,36,3,0.25,1,0.96,0.3989,0.8571,0.8182,0,1,1,1,0.1116,0,0,10.41,1.717,0.1919,0.02433,0.02433,0,9,54,54,0.04082,0.25,1,1,0,0.1295,1.026,1.026,0.112,0.112,0.1148,0.1148,0,1,2,160,160,0,264,0,0,0,2.715,0.3536,0.09597,0,0,0,0.4301,0.5376,0.3536,0,0.09924,0,0.1528,0.02516,0,0.06604,0.09639,0.06024,0.1084,0.03614,0.2289,0.3735,0.03614,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach4_c.mid,Bach,4,c,6.4,0.123076923,3.109045814,1.554522907,0,0.4777,0,8.032,1.675,0.5694,1,1.044,1.044,0,0.02367,0.5569,0.5569,0.6359,0,1.173,0.09375,0.4096,0.4096,0.02367,0,0,0,0,2,0,0.4171,2,2,0,4,0,126.8,0,0,48,0,0.004405,1.5,1.5,0.2423,0.2379,0,0.5198,120,4,16,68,8,2,2,8,0,4.5,1,1,4.536,1,63,5.405,1.15,0.04626,2.009,120,1,1,0,1,0.03965,0.01786,0.01786,0.03571,0.183,6.766,0.05804,0.08482,0.3036,0.04464,1,0.004405,0.125,1.615,0,3,68,4,0.5,3,0,1.791,0.9185,0.8955,0.4815,0.8955,5,0,0,1,9,7,7,12,1,35,5,5,5,5,0,1,0,0,0,0,1,0.02367,0.2727,4.862,5.49,0.3554,-0.09804,3.421,2.831,5.142,-0.6915,10.15,0.6,0.6,0.75,0.1542,0.1674,0.8326,0.1875,0.07048,0.1586,0.6608,0.3636,0.2727,0.6696,0.02643,0.008811,1,42,9,0.2775,1,0.9762,0.1733,0.9444,0.8125,0,1,1,1,0.05804,0,0,12.24,1.489,1.309,0.03327,0.03327,0,5,80,80,0,0.25,0,1,0,0.1964,1.093,1.093,0.1957,0.1957,0.2139,0.2139,0,1,2,120,120,0,227,0,0,0,2.516,0.6325,0.6477,0,0,0,0.2061,0.2061,0.6325,0.173,0.6359,0,0.2222,0.00202,0.09091,0.01616,0,0,0.2727,0.09091,0.1364,0.4091,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach5_c.mid,Bach,5,c,8.533333333,0.030432715,3.511573566,1.755786783,0,0.4382,0,16.07,1.701,0.203,1,1.402,1.494,0,0.01511,0.1774,0.1774,0.294,0,0.3925,0.06742,0.243,0.243,0.01511,0,0,0,0.09091,1,0,0.5455,2,3,0,7,0,33.08,0,0,76,4,0.004149,2,2,0.1618,0.3071,0,0.5311,120,5,2,45,9,1,1,8,0,4,1,1,8.792,1,66,5.813,0.4046,0.001383,2.869,120,1,1,0,2,0,0.2303,0.01685,0.07303,0.1067,5.081,0.01685,0.05056,0.2191,0.04494,1,0.004149,0.125,1.167,0,3,71,4,0.25,3,0.01987,7.285,1.431,3.642,1.14,3.642,4,0,1,2,5,12,12,12,1,39,10,10,2,2,0,0.1818,0,0,0.4545,0,0.9801,0.01511,0.3541,4.907,5.97,-0.1658,0.6603,3.379,2.696,6.089,-0.8552,10.13,0.2,0.2,0.7556,0,0.02075,0.3817,0.118,0.09959,0.1494,0.6141,0.2277,0.172,0.9751,0.004149,0.6141,1,45,9,0.2739,1,0.9048,0.5878,1,0.8333,0,1,1,1,0.07303,0,0,159.8,0.8433,0.5498,0.02277,0.02277,0,0,48,48,0,0.25,0.2727,1,0,0.1685,1.036,1.036,0.1193,0.1193,0.1236,0.1236,0,1,2,96,96,0,241,0,0,0,2.853,0,0.2748,0,0,0,0.5351,0.8697,0,0.01067,0.294,0,0.1766,0.0422,0.0118,0.1036,0.1619,0.1417,0.04047,0.01012,0.2125,0.2833,0.1164,0.01012,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach6_c.mid,Bach,6,c,6.4,0.124352332,3.143638953,1.571819476,0,0.3435,0,13.57,1.253,0.1588,1,1.764,1.97,0,0.02321,0.1568,0.1568,0.1096,0,0.3313,0.06107,0.1685,0.1685,0.02321,0,0,0,0.03448,3,0.03209,0.4758,2,3,0,4,0,21.54,0,0,69,9,0.003831,1.297,1.297,0.1839,0.1877,0,0.6284,120,7,2,52,4,1,1,2,0,1,1,1,10.59,1,63,5.287,0.296,0.02299,20.08,120,1,1,0,4,0,0.313,0.06107,0.0916,0.0458,5.132,0.03817,0.2061,0.0687,0.05344,1,0.003831,0.125,2,0,9,67,2,0.25,0,0.03209,12.12,3.939,6.058,1.947,6.058,2,0,0,1,5,22,22,12,1,40,13,13,0,0,0,0.07759,0,0,0.1207,0,0.9679,0.02321,0.36,4.815,4.925,0.2615,1.409,3.297,3.694,5.626,-0.2371,9.309,0.1538,0.1538,0.9062,0.01149,0.01149,0.04598,0.1298,0.07663,0.1609,0.954,0.2327,0.2109,0.954,0,0.954,1,44,5,0.2414,1,0.7059,0.0241,0.881,1,0,1,1,1,0.05344,0.4615,0.4615,41.93,0.5929,0.2327,0.01678,0.01678,0,3,144,144,0,0.25,0.7672,1,0,0.0687,1.196,1.196,0.07674,0.07674,0.09178,0.09178,0,1,2,111,111,0,261,0,0,0,26.34,0,0.1168,0,0,0,0.4771,0.5162,0,0.03803,0.1096,0,0.1828,0.1505,0.02727,0.2059,0.2327,0.01636,0.1109,0.005455,0.1364,0.3491,0.08727,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach7_c.mid,Bach,7,c,6.4,0.036415363,3.013200529,1.506600264,0,0.4121,0,15.87,1.576,0.3148,1,1.223,1.251,0,0.02272,0.316,0.316,0.3116,0,0.672,0.04199,0.219,0.219,0.02272,0,0,0,0.1154,3,0,0.5581,3,1,0,7,0,121,0,0,68,8,0.002128,1.667,1.667,0.217,0.1809,0,0.6021,120,5,7,67,7,1,1,3,0,1.5,1,0.6875,9.341,0.6875,63,4.966,0.633,0.00727,2.207,120,1,1,0,1,0.0617,0.2913,0.03937,0.03937,0.1181,6.517,0.06562,0.06299,0.1417,0.03675,1,0.002128,0.125,1.7,2,5,72,0,0.25,3,0.02995,3.883,1.569,1.941,0.6498,1.941,1,0,0,1,7,10,10,12,1,39,10,10,3,3,0,0.1154,0,0,0.2692,0,0.9551,0.02272,0.1966,4.777,4.407,-0.03,-1.412,3.404,4.222,5.13,0.03167,9.674,0.2,0.2,0.6885,0.02979,0.1277,0.3745,0.1181,0.06596,0.1489,0.6191,0.2398,0.1651,0.7128,0,0.6191,1,43,6,0.134,1,0.7556,0.2199,1,0.9677,0,1,1,1,0.07349,0,0,7.367,1.84,0.6245,0.02355,0.02355,0,4,80,80,0,0.25,0.5,1,0.01498,0.1312,1.061,1.061,0.1063,0.1063,0.1127,0.1127,0,1,1,48,48,0,470,0,0,0,2.519,0.3472,0.3097,0,0,0,0.4482,0.4731,0.3472,0.04445,0.3116,0,0.2845,0.04438,0.003932,0.06446,0.1022,0.06684,0.02752,0.07077,0.1769,0.405,0.07077,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach8_c.mid,Bach,8,c,8.533333333,0.130203443,3.393664934,1.696832467,0,0.3566,0,16.33,1.556,0.6344,1,1.899,2.058,0,0.0107,0.4798,0.4798,0.4774,0,1.101,0.06294,0.4255,0.4255,0.0107,0,0,0,0.5,5,0.1176,0.5238,5,2,0.02941,3,0,70.12,0,0,70,10,0.004444,1.111,1.111,0.2578,0.2311,0,0.5111,120,7,19,51,3,1,1,6,0,3,1,0.75,9.294,0.75,63,6.102,1.277,0.01222,2.616,120,1,1,0,2,0.07111,0.2797,0.04196,0.04895,0.0979,4.986,0.02797,0.0979,0.1049,0.05594,1,0.004444,0.125,4,0.6795,0,70,10,2,3,0.2059,3.209,1.4,1.604,0.6037,1.604,2,1,0,2,9,10,10,12,1,40,5,5,3,3,0,0,0,0.08333,0.25,0,0.2537,0.0107,0.3058,4.775,6.061,0.9977,-1.226,3.314,2.979,5.085,-0.4412,10.28,0.2,0.2,0.5523,0.16,0.4444,0.6533,0.1189,0.07556,0.2,0.4133,0.232,0.1282,0.4089,0.004444,0.3156,1,45,8,0.28,1,0.8235,0.7634,0.9556,0.8824,0,1,1,1,0.1189,0,0,7.992,-0.7326,0.9145,0.02856,0.02856,0,5,54,54,0.05882,0.25,0.25,1,0.4816,0.1259,1.309,1.309,0.1843,0.1843,0.2412,0.2412,0,1,1,60,60,0,225,0,0,0,2.549,0.3536,0.4544,0,0,0,0.9976,1.239,0.3536,0.06352,0.4774,0,0.1269,0.218,0,0.3261,0.08544,0.09223,0.1282,0.01553,0.232,0.3495,0.06408,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach9_c.mid,Bach,9,c,6.4,0.104065041,3.089892084,1.544946042,0,0.4741,0,19.63,1.687,0.4466,1,1.135,1.144,0,0.02709,0.4709,0.4709,0.5498,0,1.026,0.02586,0.3781,0.3781,0.02709,0,0,0,0,3,0,0.5575,2,2,0,5,0,55.38,0,0,68,8,0.007246,1.5,1.5,0.2174,0.2174,0,0.5652,120,5,12,56,8,1,1,8,0,4.25,1,0.75,11.4,0.75,63,6.355,0.8967,0.01087,2.464,120,1,1,0,1,0.02899,0.4052,0.08621,0.0431,0.08621,6.549,0.07759,0.02586,0.1724,0.01724,1,0.007246,0.125,3,0,3,59,11,0.5,9,0.07407,2.492,1.208,1.246,0.4687,1.246,1,1,2,1,9,10,10,12,1,33,5,5,5,5,0,0.3333,0,0,0.6667,0,0.9259,0.02709,0.2941,4.832,5.922,0.3037,0.9445,3.508,2.233,5.303,-0.4245,9.475,0.4,0.4,0.6364,0.1522,0.0942,0.8478,0.1293,0.0942,0.2246,0.7101,0.3235,0.2059,0.7899,0.02174,0.07971,1,43,9,0.4565,1,0.6667,0.1429,0.6452,1,0,1,1,1,0.02586,0,0,23.2,1.06,1.123,0.02987,0.02987,0,7,120,120,0,0.25,0,1,0,0.06034,1.156,1.156,0.1754,0.1754,0.2027,0.2027,0,1,2,80,80,0,138,0,0,0,2.327,0.2887,0.5641,0,0,0,0.3675,0.3886,0.2887,0.07318,0.5498,0,0.0625,0.0232,0,0.01392,0.05882,0.2059,0.02941,0.05882,0.3824,0.2647,0,0,0,0,0,0,0,0,0,0,0,0
